artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Aidonia,Bruki,189649,True,2013,0,0.691,0.956,11,-4.384,1,0.083,0.485,0.0,0.0742,0.898,104.845,dancehall
Protoje,Protection,273560,False,2015,0,0.799,0.686,10,-5.562,0,0.111,0.0924,0.0,0.0905,0.778,78.984,dancehall
Alborosie,No Cocaine,254907,False,2010,52,0.767,0.732,7,-5.008,0,0.282,0.056,4.73e-06,0.0688,0.871,75.005,reggae
Natty King,No Guns To Town,233133,False,2004,0,0.738,0.742,8,-5.523,1,0.077,0.0861,0.0,0.0579,0.885,75.994,reggae
Collie Buddz,Sensimillia (feat. Roache),207520,False,2006,41,0.852,0.819,8,-4.999,1,0.257,0.133,0.0,0.278,0.635,89.969,dancehall
Jah9,Steamers a Bubble,257344,False,2013,42,0.753,0.459,5,-8.168,0,0.225,0.0393,0.0,0.0921,0.556,140.337,reggae
Israel Vibration,Rudeboy Shufflin,285582,False,2012,39,0.881,0.504,5,-11.895,0,0.251,0.0149,0.0,0.0971,0.951,137.437,dub reggae
Elijah Prophet,Piece Of Ganja,275853,False,2006,0,0.748,0.751,9,-4.064,0,0.195,0.0386,0.0,0.0724,0.944,79.534,reggae
Glen Washington,What Happened to the Love,186467,False,2014,3,0.733,0.561,0,-8.177,1,0.118,0.0165,0.63,0.0758,0.814,151.302,reggae
Alpha Blondy,I Wish You Were Here,267120,False,2007,0,0.796,0.566,7,-7.857,1,0.0695,0.02,0.0181,0.116,0.58,143.994,reggae
Romain Virgo,No Money,210920,False,2010,46,0.753,0.69,9,-2.947,0,0.259,0.308,0.0,0.0865,0.916,81.99,reggae
Jah Cure,What Will It Take,224973,False,2011,28,0.674,0.443,9,-7.083,0,0.0982,0.254,0.0,0.134,0.497,87.095,reggae
Richie Spice,Earth A Run Red,227960,False,2006,43,0.829,0.605,8,-7.235,1,0.0654,0.124,0.0,0.283,0.71,81.167,dancehall
Protoje,Shot by Love,222838,False,2013,41,0.667,0.647,9,-5.679,0,0.185,0.477,0.0,0.142,0.58,79.913,dancehall
,,226638,True,0000,0,0.793,0.697,8,-4.479,0,0.238,0.277,0.0,0.38,0.921,153.815,reggae
John Holt,Love I Can Feel,204640,False,2014,5,0.866,0.619,3,-8.678,0,0.0453,0.167,2.21e-06,0.0695,0.907,139.185,ska dub reggae
Bounty Killer,Smoke The Herb,218600,False,1995,0,0.736,0.405,11,-15.115,0,0.392,0.128,0.0,0.605,0.606,169.08,dancehall
Super Cat,Ghetto Red Hot,232400,False,1992,40,0.849,0.728,11,-6.399,0,0.342,0.401,0.0,0.325,0.913,97.748,dancehall
Inner Circle,"Tenement Yard (News Carrying Dread) [feat. Chronixx, Jacob Miller] - 2015 Remix",260027,False,2015,43,0.851,0.544,9,-5.563,1,0.0725,0.127,1.17e-05,0.0798,0.805,139.916,reggae
Pressure,Love And Affection,236800,False,2007,0,0.666,0.694,5,-6.326,0,0.136,0.0159,0.0,0.333,0.601,86.427,reggae
Fantan Mojah,Rasta Got Soul,269381,False,2011,0,0.873,0.696,5,-3.973,0,0.133,0.183,0.0,0.325,0.897,96.986,dancehall
Ziggy Marley,Beach In Hawaii,220413,False,2006,0,0.807,0.458,9,-9.594,0,0.0361,0.211,9.01e-06,0.0839,0.874,100.959,reggae
Stephen Marley,The Traffic Jam - Main,220172,False,2007,0,0.799,0.634,1,-7.136,0,0.371,0.448,0.0,0.0681,0.723,94.884,reggae
The Abyssinians,Declaration of Rights,213368,False,2012,39,0.762,0.439,4,-12.769,1,0.13,0.325,1.15e-05,0.123,0.919,140.395,ska dub reggae
Gyptian,Nah Let Go,200653,False,2010,45,0.681,0.701,1,-5.993,1,0.0298,0.0987,1.25e-06,0.3,0.606,98.012,dancehall
Gregory Isaacs,Border - Live at The Brixton Academy 1984,193600,False,2015,0,0.527,0.736,9,-9.594,0,0.116,0.37,0.00369,0.211,0.598,154.41,dub reggae
Omega,Tu Y Yo,253748,False,2009,0,0.742,0.816,10,-4.499,1,0.049,0.237,0.0,0.0819,0.954,125.038,reggaeton
Pitbull,Timber (feat. Ke$ha),204053,False,2013,56,0.587,0.965,11,-4.106,1,0.101,0.0362,0.0,0.138,0.825,129.972,pop
Wisin & Yandel,Quítame El Dolor,203493,False,2009,42,0.756,0.824,9,-6.471,0,0.0417,0.0351,4.32e-05,0.231,0.21,125.045,reggaeton
Arcangel,Como Tiene Que Ser,244227,False,2013,0,0.62,0.9,9,-3.69,1,0.168,0.307,0.0,0.37,0.797,170.068,reggaeton
Este Habana,Waooo! (Me Tienes Descontrolao),248183,False,2011,0,0.79,0.865,6,-5.484,0,0.0421,0.0449,0.000138,0.0418,0.856,95.012,reggaeton
Daddy Yankee,Salgo Pa' La Calle,267653,False,2008,0,0.628,0.771,1,-5.518,1,0.112,0.0438,1.98e-06,0.149,0.578,180.037,reggaeton
Zion,Yo Voy A Llegar,225333,False,2012,0,0.754,0.779,2,-9.076,1,0.0519,0.287,0.00228,0.165,0.726,94.986,reggaeton
Wisin & Yandel,Sexy Movimiento,209680,False,2007,69,0.815,0.757,10,-6.16,0,0.039,0.382,3.28e-06,0.147,0.734,104.986,reggaeton
R.K.M & Ken-Y,Down - Remix,227880,False,2007,0,0.857,0.745,4,-6.925,1,0.168,0.664,0.000147,0.191,0.871,95.003,reggaeton
Tony Dize,Hasta Verla Sin Na (feat. Arcangel),213587,False,2014,37,0.738,0.793,1,-4.051,0,0.0533,0.0885,0.0,0.139,0.683,93.993,reggaeton
J Balvin,En Lo Oscuro,194040,False,2012,34,0.768,0.703,7,-11.106,0,0.129,0.313,0.0,0.12,0.786,93.99,reggaeton
Daddy Yankee,Impacto - Remix (Edited Version),207587,False,2007,0,0.781,0.883,1,-5.605,1,0.0614,0.00483,3.72e-05,0.0982,0.837,100.525,reggaeton
Wisin & Yandel,Follow The Leader,240933,False,2012,0,0.799,0.885,5,-4.029,0,0.168,0.0259,0.000117,0.301,0.389,123.109,reggaeton
R.K.M & Ken-Y,Mi Corazon Esta Muerto,239347,False,2011,0,0.772,0.766,6,-5.787,0,0.0519,0.0667,0.0,0.0537,0.948,124.009,reggaeton
Yandel,Mano al Aire,170867,False,2013,25,0.535,0.919,8,-3.995,0,0.0729,0.066,0.0,0.0368,0.601,180.035,reggaeton
Omega,Dandole Remix,243547,False,2010,0,0.812,0.783,5,-5.598,0,0.0528,0.0478,1.21e-05,0.836,0.864,117.028,reggaeton
Arcangel,Que Le Den,219493,False,2013,0,0.71,0.846,6,-4.391,0,0.239,0.231,0.0,0.521,0.918,172.921,reggaeton
Wisin & Yandel,Control,224800,False,2007,45,0.824,0.835,6,-7.576,0,0.0969,0.554,2.52e-06,0.407,0.665,106.694,reggaeton
Tapo & Raya,Bomba - Radio Edit,201707,False,2014,25,0.671,0.84,9,-4.779,1,0.0657,0.00563,3.19e-05,0.0868,0.79,130.06,reggaeton
R. Kelly,"Burn It Up - Remix featuring Fat Joe, Wisin and Yandell (feat. Wysin & Yandell)",272467,False,2005,29,0.779,0.805,10,-4.454,0,0.19,0.0958,0.0,0.142,0.631,95.99,reggaeton
J Alvarez,Junto Al Amanecer,250547,False,2010,61,0.614,0.702,6,-6.081,0,0.0378,0.245,4.63e-06,0.269,0.773,169.966,reggaeton
"Héctor ""El Father""",Te Vas,162307,False,2007,12,0.828,0.56,5,-8.105,0,0.13,0.124,0.0,0.221,0.511,92.013,reggaeton
Latin Fresh,Tocarte Toa 2012 (feat. Big Yamo & Jimmy Bad Boy),203221,False,2012,0,0.831,0.873,0,-3.756,1,0.0606,0.269,0.0,0.237,0.513,100.016,reggaeton
Wisin & Yandel,Manigueta,167280,False,2005,30,0.856,0.693,5,-5.535,0,0.259,0.187,0.0,0.153,0.823,93.999,reggaeton
Plan B,Parisera (feat. De La Ghetto),277080,False,2010,0,0.819,0.696,8,-6.078,1,0.0488,0.188,0.0,0.722,0.892,87.996,reggaeton
J Balvin,La Venganza,206267,False,2013,0,0.737,0.872,8,-5.507,0,0.102,0.381,4.7e-06,0.103,0.872,177.971,reggaeton
De La Ghetto,Exitandonos,250013,False,2013,30,0.655,0.717,1,-6.831,1,0.195,0.261,0.0,0.107,0.784,171.743,reggaeton
"Tito ""El Bambino""",A Que No Te Atreves (feat. Chencho),187493,False,2014,1,0.787,0.789,0,-5.018,1,0.082,0.264,0.0,0.52,0.818,89.999,reggaeton
A-Killer,Puro Bla Bla Bla (feat. Juan Magan),213261,False,2014,18,0.827,0.725,8,-5.904,0,0.065,0.21,0.0,0.131,0.964,91.988,reggaeton
Daddy Yankee,Pa-Kumpa!!,200653,False,2008,0,0.862,0.786,0,-4.135,0,0.101,0.126,0.00637,0.251,0.898,95.018,reggaeton
Plan B,Es Un Secreto (feat. Tego),234067,False,2011,0,0.777,0.832,6,-3.982,0,0.0403,0.334,1.08e-05,0.0765,0.72,94.964,reggaeton
De La Ghetto,Mirala (feat. Farruko & Zion),228552,False,2013,39,0.748,0.888,1,-5.456,0,0.0543,0.0908,0.0,0.055,0.625,90.862,reggaeton
Buxxi,Vuelve,205610,False,2012,0,0.704,0.906,11,-3.114,1,0.0554,0.0569,0.0,0.391,0.948,124.957,reggaeton
Don Omar,Angeles Y Demonios,361960,False,2010,19,0.523,0.57,9,-5.987,0,0.21,0.637,0.0,0.125,0.584,80.789,reggaeton
Daddy Yankee,Temblor,194987,False,2008,0,0.711,0.865,9,-4.837,1,0.0376,0.059,0.0,0.0871,0.816,160.035,reggaeton
Wisin & Yandel,Zun Zun Rompiendo Caderas,200000,False,2010,18,0.726,0.842,1,-4.457,1,0.223,0.122,0.0,0.11,0.284,116.702,reggaeton
Latin Fresh,Bata Bata 2,208840,False,2006,0,0.766,0.86,1,-3.027,1,0.293,0.135,0.0,0.314,0.91,96.762,reggaeton
J Alvarez,Deja,276573,False,2010,54,0.743,0.76,1,-5.48,1,0.13,0.224,0.0,0.362,0.756,81.007,reggaeton
Romeo Santos,Promise (feat. Usher),252253,False,2011,0,0.764,0.739,1,-6.422,1,0.0574,0.403,0.0,0.0821,0.77,132.995,reggaeton
Daddy Yankee,La Maquina De Baile,163973,False,2012,34,0.601,0.948,8,-5.081,1,0.152,0.123,7.17e-06,0.348,0.526,184.041,reggaeton
Don Omar,Bomba,171320,False,2006,0,0.662,0.575,6,-6.039,0,0.501,0.0214,0.0,0.0581,0.933,121.794,reggaeton
Farruko,Web Cam,206027,False,2010,0,0.749,0.744,7,-5.728,1,0.048,0.219,0.0,0.378,0.547,80.976,reggaeton
J Alvarez,Alucinandote (feat. Zion & Lennox),255747,False,2012,0,0.804,0.912,6,-4.771,0,0.0943,0.229,1.6e-06,0.0641,0.558,96.031,reggaeton
Alexis y Fido,La Cama,208680,False,2006,36,0.814,0.786,1,-5.325,1,0.0858,0.0915,0.0,0.299,0.779,94.026,reggaeton
Zion,More (feat. Chencho & Arcángel) - Remix,240720,False,2013,0,0.689,0.784,1,-6.625,0,0.105,0.211,0.0,0.0999,0.825,172.035,reggaeton
Boy Wonder CF,No Dices Na (feat. Baby Rasta y Gringo),181373,False,2013,32,0.797,0.86,11,-6.722,1,0.0936,0.011,0.000738,0.0875,0.84,170.0,reggaeton
Wolfine,Escápate Conmigo,156108,True,2012,0,0.812,0.889,7,-5.953,0,0.0811,0.195,0.0,0.323,0.832,93.959,reggaeton
Prince Royce,El Amor que Perdimos,246947,False,2010,0,0.797,0.818,8,-3.088,1,0.0358,0.0268,8.62e-06,0.0547,0.895,126.024,reggaeton
Don Omar,Cuentale,261307,False,2006,0,0.657,0.933,9,-3.624,0,0.181,0.17,0.000137,0.204,0.637,89.931,reggaeton
J Balvin,Tranquila,199345,False,2012,0,0.721,0.686,4,-6.218,0,0.238,0.0314,0.0,0.165,0.67,175.938,reggaeton
Milo,Tonight (feat. Zawezo) - Radio Edit,178821,False,2014,4,0.753,0.838,6,-4.889,1,0.0779,0.058,0.0,0.0893,0.678,128.089,reggaeton
Daddy Yankee,Dónde Es El Party,214067,False,2013,0,0.716,0.76,1,-4.512,1,0.208,0.249,0.0,0.115,0.638,86.026,reggaeton
Plan B,Frikitona,183107,False,2006,46,0.949,0.872,5,-3.755,1,0.16,0.328,0.0,0.382,0.856,120.086,reggaeton
Maluma,Pasarla Bien,216827,False,2012,21,0.504,0.772,1,-6.183,0,0.14,0.462,0.0,0.1,0.737,93.02,reggaeton
Wisin & Yandel,Tomando El Control,205560,False,2010,0,0.831,0.823,11,-4.378,0,0.059,0.0118,0.00161,0.334,0.323,114.983,reggaeton
Prince Royce,Corazón Sin Cara,212760,False,2010,0,0.707,0.83,11,-3.138,1,0.0295,0.0452,0.0,0.124,0.958,127.109,reggaeton
Daddy Yankee,Vida En La Noche,226653,False,2010,0,0.746,0.931,0,-4.128,1,0.046,0.0512,0.0,0.329,0.561,116.975,reggaeton
Danny Romero,Agachate - Original Mix,188223,False,2012,0,0.554,0.763,4,-6.521,0,0.177,0.0777,1.42e-06,0.145,0.828,127.581,reggaeton
Zion,La Fórmula Sigue,295813,False,2012,0,0.732,0.974,9,-4.161,1,0.264,0.15,0.0,0.123,0.256,90.006,reggaeton
Wisin & Yandel,Emociones,250160,False,2009,33,0.752,0.816,9,-6.605,0,0.0425,0.0332,3.65e-05,0.179,0.706,112.97,reggaeton
Henry Mendez,Déjame Contarte,197203,False,2013,0,0.644,0.897,8,-4.436,1,0.137,0.179,0.0,0.193,0.933,129.934,reggaeton
Casa De Leones,No Te Veo - Remix,288400,False,2007,55,0.841,0.878,8,-4.772,0,0.0782,0.0484,3.18e-06,0.335,0.966,115.973,reggaeton
Ricky Martin,Drop It On Me,234507,False,2005,0,0.753,0.862,5,-5.682,0,0.0864,0.0384,0.000204,0.34,0.558,99.994,reggaeton
Daddy Yankee,Infinito,196347,False,2008,0,0.796,0.837,0,-4.822,1,0.0738,0.0391,0.00307,0.165,0.525,109.013,reggaeton
Don Omar,Dutty Love,285333,False,2012,1,0.742,0.873,1,-3.373,1,0.082,0.232,1.17e-05,0.114,0.899,90.004,reggaeton
Plan B,Es Un Secreto,190560,False,2010,0,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49e-06,0.0528,0.514,94.989,reggaeton
Tony Dize,El Doctorado - Remix,268387,False,2010,0,0.738,0.662,10,-7.842,1,0.0491,0.175,0.0,0.118,0.735,120.06,reggaeton
Wisin & Yandel,Atrevete,234653,False,2006,44,0.879,0.775,0,-5.799,0,0.119,0.22,0.0,0.191,0.775,96.006,reggaeton
Arcangel,Gucci Boys Club,202547,False,2013,0,0.628,0.791,11,-4.735,0,0.304,0.31,0.0,0.344,0.547,82.4,reggaeton
Reykon,Mi Noche,241756,False,2013,0,0.73,0.825,1,-3.826,1,0.126,0.092,2.88e-06,0.323,0.852,178.004,reggaeton
Pitbull,Maldito Alcohol,201213,False,2010,0,0.919,0.421,1,-10.685,1,0.237,0.52,0.000106,0.0691,0.927,127.015,pop
Daddy Yankee,Ven Conmigo (feat. Prince Royce),219933,False,2011,0,0.78,0.857,10,-5.328,0,0.0393,0.106,0.0,0.0632,0.743,120.044,reggaeton
Spain Latino Rumba Sound,"Quítate el Top, Quítatelo",191040,False,2012,17,0.79,0.968,0,-3.577,0,0.194,0.0518,0.0,0.105,0.743,130.086,reggaeton
Ñejo & Dalmata,Pasarela,227467,False,2007,74,0.798,0.821,7,-6.143,1,0.0596,0.0985,5.84e-06,0.178,0.525,95.004,reggaeton
Aventura,Por un Segundo,255027,False,2009,65,0.811,0.562,5,-10.183,0,0.0368,0.137,0.0,0.0623,0.965,129.039,reggaeton
Domino Saints,Tesoro,174787,False,2013,0,0.678,0.944,9,-3.563,0,0.0535,0.324,4.46e-06,0.0668,0.888,107.017,reggaeton
Don Omar,Blue Zone,211093,False,2009,43,0.796,0.712,10,-4.47,0,0.0541,0.0424,0.00032,0.455,0.478,94.97,reggaeton
J Alvarez,Regalame Una Noche,249360,False,2010,42,0.715,0.637,1,-6.603,0,0.039,0.277,0.0,0.258,0.656,89.942,reggaeton
Yandar & Yostin,ES31J1200101,172387,False,2012,0,0.865,0.625,9,-6.816,1,0.141,0.0681,0.0,0.0716,0.94,96.038,reggaeton
Critika y Saik,Un Juguete Más,180000,False,2013,29,0.668,0.846,8,-6.392,1,0.0457,0.0887,0.0,0.107,0.954,143.961,reggaeton
Wisin & Yandel,Perdón,293493,False,2012,34,0.708,0.739,0,-5.555,0,0.0367,0.436,0.0,0.3,0.542,125.871,reggaeton
Maluma,Miss Independent,174627,False,2012,43,0.74,0.868,2,-5.202,0,0.124,0.346,0.0,0.104,0.802,92.976,reggaeton
Rasel,Estás to buena (feat. Henry Méndez),235955,False,2014,25,0.851,0.768,7,-4.641,1,0.23,0.0227,1.54e-06,0.0885,0.449,132.991,reggaeton
Don Omar,Conteo - Fast And The Furious: Tokyo Drift Version,200227,False,2006,39,0.824,0.645,7,-7.314,0,0.214,0.221,0.0,0.281,0.322,93.0,reggaeton
Juan Magán,Si No Te Quisiera,185480,False,2014,37,0.705,0.875,0,-2.514,0,0.0716,0.17,0.0,0.0669,0.786,128.021,reggaeton
Carlos Baute,Amarte bien - feat. Juan Magán Remix,169846,False,2011,48,0.73,0.831,4,-5.229,1,0.0342,0.213,0.0,0.296,0.866,130.039,reggaeton
J Alvarez,Te Cambiamos el Juego,208640,False,2014,0,0.758,0.705,8,-6.121,0,0.137,0.413,0.0,0.201,0.9,89.984,reggaeton
Daddy Yankee,Mensaje De Estado,246853,True,2007,0,0.762,0.828,1,-3.349,1,0.149,0.0785,0.0,0.0787,0.514,98.038,reggaeton
Romeo Santos,La Diabla,239027,False,2011,0,0.859,0.747,0,-4.176,1,0.0636,0.46,1.09e-06,0.342,0.882,124.985,reggaeton
Wisin,Saoco (feat. Daddy Yankee),184907,False,2004,0,0.844,0.862,4,-5.043,1,0.114,0.132,1.92e-05,0.066,0.816,95.999,reggaeton
Angel Y Khriz,Ayer La Vi,236080,False,2010,51,0.732,0.896,9,-4.517,1,0.0434,0.093,0.0,0.159,0.787,99.966,reggaeton
Sean Paul,Got 2 Luv U (feat. Alexis Jordan),196640,False,2011,28,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,dancehall pop
Plan B,Si No Le Contesto,220133,False,2010,1,0.844,0.757,1,-4.61,0,0.0523,0.0945,0.0,0.16,0.532,94.977,reggaeton
R.K.M & Ken-Y,Te Regalo Amores,239133,False,2008,53,0.84,0.83,2,-7.447,1,0.0374,0.0486,5.28e-06,0.071,0.766,115.041,reggaeton
Ivy Queen,Quiero Saber,171493,False,2003,1,0.845,0.907,6,-3.678,0,0.0578,0.144,9.85e-06,0.146,0.852,95.021,reggaeton
Rocko y Fara-On,Dale Pa' Tra,204840,False,2013,20,0.795,0.806,3,-5.65,0,0.0468,0.123,0.00133,0.166,0.967,141.993,reggaeton
J Alvarez,Mirandonos,161333,False,2013,0,0.746,0.8,6,-4.734,0,0.0568,0.0881,0.0,0.109,0.649,90.999,reggaeton
Alexis y Fido,Salvaje (feat. Plan B),239627,False,2014,0,0.81,0.85,6,-4.341,0,0.0682,0.178,0.000178,0.311,0.689,89.997,reggaeton
Las Guanabanas,Mi Gatita Y Yo,229573,True,2002,0,0.752,0.811,4,-8.271,0,0.056,0.00155,0.0528,0.0849,0.817,94.995,reggaeton
Arcangel,Ayer Escuché una Voz,181547,False,2013,0,0.591,0.749,10,-4.767,0,0.334,0.408,0.0,0.0892,0.645,83.747,reggaeton
TOTO,Hold the Line,235547,False,1978,77,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,rock
Janis Joplin,Me and Bobby McGee,271333,False,1971,69,0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,rock
Disturbed,Warrior,204827,False,2010,61,0.549,0.969,1,-2.763,1,0.049,1.16e-05,0.106,0.104,0.348,101.055,rock
Kasabian,Ill Ray (The King),219800,True,2017,52,0.554,0.849,5,-4.692,0,0.0548,0.00618,0.0,0.305,0.511,135.999,rock
Guns N' Roses,You Could Be Mine,343640,False,1991,69,0.35,0.985,10,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,rock
Deep Purple,Highway Star - Remastered 2012,366136,False,1972,65,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,metal rock
The White Stripes,Fell in Love with a Girl,110093,False,2001,0,0.323,0.976,0,-1.598,1,0.129,0.69,0.000211,0.794,0.396,95.883,rock
Alice In Chains,Them Bones,149467,False,1992,66,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,rock grunge
Three Days Grace,I Hate Everything About You,231480,False,2003,72,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,rock
Leon Bridges,Beyond,240600,False,2018,71,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,rock
Johnny Cash,Hurt,216533,False,2002,73,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,rock
Rise Against,House On Fire,194507,True,2017,51,0.427,0.95,11,-2.187,1,0.0886,0.00155,0.0,0.459,0.592,169.006,punk
Pearl Jam,Yellow Ledbetter,303587,False,1991,69,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,rock grunge
Two Door Cinema Club,What You Know,191400,False,2010,0,0.556,0.763,6,-3.952,0,0.0413,0.000728,6.79e-06,0.071,0.814,138.986,rock
Skillet,Hero,186813,False,2009,71,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,rock
Shinedown,State of My Head,205653,False,2015,63,0.486,0.94,7,-4.237,0,0.0605,0.00919,0.0,0.0777,0.42,79.727,rock
Weezer,Buddy Holly,159587,False,1994,0,0.535,0.931,8,-4.012,1,0.0451,0.00611,7.26e-05,0.0887,0.825,120.958,rock
Starship,We Built This City,296080,False,1985,1,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,rock
Sum 41,The Hell Song,198493,True,2002,63,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,punk rock
Guns N' Roses,Don't Cry (Original),283733,False,1991,74,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,rock
The Front Bottoms,Raining,183253,False,2017,34,0.346,0.897,4,-5.044,1,0.0678,0.122,8.24e-05,0.358,0.661,101.744,emo
Soundgarden,Spoonman,246373,False,1994,40,0.268,0.794,0,-11.034,1,0.0341,2.85e-05,0.075,0.229,0.903,182.921,rock grunge
Heart,Alone,218733,False,1987,73,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,rock
Paul McCartney,Fuh You,203719,False,2018,42,0.501,0.752,0,-5.405,1,0.0342,0.00632,0.0,0.161,0.729,176.169,rock
Shinedown,Sound of Madness,233987,False,2008,41,0.328,0.939,2,-1.654,0,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,rock
Papa Roach,Gravity,244440,False,2015,0,0.567,0.922,1,-3.896,1,0.21,0.00742,0.0,0.107,0.635,85.968,rock
ZZ Top,Sharp Dressed Man - 2008 Remaster,258027,False,1983,73,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,metal rock
The Band,The Weight - Remastered 2000,274493,False,1968,70,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,folk rock
Nirvana,In Bloom,255080,False,1991,66,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,rock grunge
REO Speedwagon,Take It On the Run,239680,False,1980,66,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,rock
Snow Patrol,Chasing Cars,267933,False,2006,76,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,rock
Aerosmith,Cryin',308333,False,1993,71,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,rock
Korn,Freak On a Leash,255733,True,1998,74,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,rock
Alice In Chains,Man in the Box,285200,True,1990,73,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,rock grunge
Thirty Seconds To Mars,Walk On Water,185467,False,2018,63,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.167,0.388,140.003,rock
Billy Squier,The Stroke - Remastered,217613,False,1981,68,0.67,0.591,7,-6.012,1,0.0646,0.62,0.0,0.373,0.8,91.439,rock
Thousand Foot Krutch,Courtesy Call,236907,False,2012,0,0.532,0.633,11,-5.106,0,0.0682,0.00378,0.0,0.0804,0.448,164.13,rock
Bastille,Quarter Past Midnight,201799,False,2018,55,0.504,0.821,8,-3.356,1,0.0598,0.275,0.0,0.0418,0.458,155.131,pop
Lynyrd Skynyrd,Tuesday's Gone,450227,False,1973,63,0.232,0.615,9,-8.636,1,0.0295,0.0778,5.68e-06,0.0601,0.41,146.488,rock
Bullet For My Valentine,Your Betrayal,291427,False,2010,67,0.569,0.883,2,-4.41,0,0.0748,8.07e-05,7.74e-05,0.0883,0.373,134.001,metalcore
Sublime,What I Got,171067,True,1996,47,0.799,0.696,7,-7.513,1,0.0859,0.0128,0.000333,0.331,0.62,95.637,rock
Red Hot Chili Peppers,Californication,329733,False,1999,80,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,rock
Lenny Kravitz,Are You Gonna Go My Way,211933,False,1993,72,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,rock
Sick Puppies,You're Going Down,187347,True,2009,65,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.981,rock
Ted Nugent,Stranglehold,503067,False,1975,64,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,metal rock
U2,Beautiful Day,248400,False,2000,72,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,rock
Rage Against The Machine,Sleep Now In the Fire,205600,False,1999,66,0.426,0.929,2,-6.729,1,0.0701,0.00162,0.105,0.0789,0.539,127.059,rock
The White Stripes,Seven Nation Army,231800,False,2003,0,0.753,0.457,0,-7.709,1,0.0767,0.00679,0.484,0.311,0.297,123.913,rock
Disturbed,Land of Confusion,287067,False,2005,63,0.553,0.991,8,-3.703,1,0.0925,4.44e-05,0.0729,0.179,0.324,114.919,rock
Five Finger Death Punch,Far From Home,212493,True,2009,0,0.464,0.688,11,-5.352,0,0.0298,0.00149,3.85e-06,0.169,0.228,137.882,rock
Ramones,Blitzkrieg Bop - Live at The Roxy Version,133400,False,2017,36,0.269,0.94,9,-1.59,1,0.044,0.121,0.00154,0.876,0.851,185.004,punk rock
Beastie Boys,Sabotage,178440,True,1994,72,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,rock
Fame on Fire,XO TOUR Llif3,190452,True,2017,52,0.534,0.94,7,-3.969,1,0.0538,0.000519,0.0,0.104,0.339,154.956,rock
Muse,Dig Down,228147,False,2018,0,0.428,0.429,0,-6.06,1,0.049,0.0879,0.00041,0.168,0.182,127.173,rock
Weezer,Island In The Sun,200307,False,2001,77,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,rock
Hollywood Undead,California Dreaming,234775,True,2017,53,0.503,0.967,7,-2.492,1,0.176,3.16e-05,0.0,0.299,0.254,95.006,rock
Twenty One Pilots,Jumpsuit,238560,False,2018,66,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,rock
